row ID,row m/z,row retention time,211126_PMA_MAPP_1_12_01.mzXML Peak area,211126_PMA_MAPP_1_12_02.mzXML Peak area,211126_PMA_MAPP_1_12_03.mzXML Peak area,211126_PMA_MAPP_1_12_04.mzXML Peak area,211126_PMA_MAPP_1_12_05.mzXML Peak area,211126_PMA_MAPP_1_12_06.mzXML Peak area,211126_PMA_MAPP_1_12_07.mzXML Peak area,211126_PMA_MAPP_1_12_08.mzXML Peak area,211126_PMA_MAPP_1_12_09.mzXML Peak area,211126_PMA_MAPP_1_12_QC_03.mzXML Peak area,211126_PMA_MAPP_1_12_QC_04.mzXML Peak area,211126_PMA_MAPP_1_12_QC_05.mzXML Peak area,Unnamed: 15
1974,446.4201914469402,6.010401388888887,1073876.9104355485,869096.8591113305,1119370.4083515657,1168395.702988278,1101100.1883398434,972535.7455156235,1023043.3634472659,1202694.467996097,985176.2994003913,1245394.319832035,1126782.6434335937,813065.7553554687,
5491,203.12822799682618,0.3851,49048.26415039049,478288.08625195327,477157.8347109375,347295.6181835941,0.0,83242.86222607427,218194.4320156249,87413.68808691412,0.0,334114.119105468,489979.51962304657,299853.2034609376,
1199,636.3145807439631,3.986986363636364,1020769.8489570344,299069.6128085929,483253.8068437507,622845.339872065,915353.846277348,220131.5764057613,176712.56044921954,789588.4738281256,0.0,702789.4031113288,515634.78378125007,692698.6855839854,
421,529.2756500244142,1.4790466666666666,953467.2178984366,0.0,205660.0923916016,417223.7776269522,92420.24077001958,86116.71365527343,140929.31717675796,1143176.0109335948,0.0,557803.8967499996,270619.31078125123,805756.0995078109,
3120,200.0488884665749,0.2797348484848485,12341783.58209376,8883494.030796876,8425429.985210938,4331445.176609374,62045547.936875,15653793.67925001,5527119.995953125,11263830.261218745,0.0,6287335.880578126,6952025.668390626,6610587.11338281,
422,316.2232929576527,1.409739393939394,4058606.186982427,5081049.13954102,2514765.1311201155,2483887.7474853517,2354212.4619765626,688370.4936314693,1635998.639410154,4640054.035865231,0.0,7124203.303711916,3235628.9933847683,8361606.532882816,
1975,834.2012523304332,2.557859090909091,350808.7119453139,52952.34124218745,329858.3193916003,123220.30304101516,73312.64796240217,13874.848551513704,121576.13376953096,226299.07385937485,0.0,96109.60937499939,80918.01973925732,188863.2296699216,
900,360.2129169810902,0.6986348484848485,2371767.605082032,9863482.72062499,5832505.949761718,5092482.206437502,828085.1652988279,371599.4385634768,830165.0593281244,2073789.480531249,0.0,6279404.833929686,7104521.394148441,7150288.793750001,
423,694.4008622602983,4.3918484848484844,2842464.911425782,437881.07890722656,157833.58233203262,1932208.810236338,193349.39867724665,41679.221007080516,305730.7276279313,203229.80395312453,0.0,880909.9904384819,817511.7688388657,784670.7856386664,
5492,352.1840750954368,0.5615848484848486,273388.4826069337,648457.3320351557,3358102.6553417975,1212245.0693906266,346456.3014291994,165493.98555468745,880192.3884238277,1659122.6180605462,0.0,1687522.888203126,2208254.594753906,2052674.5346894546,
7892,367.3415768941243,4.265066666666667,52553.77670166059,0.0,0.0,14146.119191650432,0.0,0.0,0.0,2398482.3445664137,0.0,259452.83935937608,202166.0369921895,214957.87758105368,
901,507.36860529581713,5.228909722222221,1955518.4567031197,4624392.872570302,8211804.314141602,943680.9485195308,1241291.4288164065,290017.3789033196,782468.0489980477,885271.8530976565,1214191.7581113286,2163507.173678718,1706877.4052910176,1617990.9173554685,
424,888.4827020818537,2.007186363636364,2302121.6722695273,152572.5645703126,840271.9510244157,905735.5689765657,454507.8555917975,344661.8814746084,802465.8988222645,744857.1567519533,0.0,522787.28300879005,551649.0694716796,1532508.7092773474,
6689,339.2896007191051,8.073089393939394,7550.162042967911,876068.679749027,49856.775093261516,3254349.936711946,147472.40266357525,63620.501058594375,1548149.6935742334,96675.95057421818,0.0,250738.44840038946,173476.4503134758,118666.21314746348,
902,474.7739354913885,2.250198484848485,1096416.1786308573,154585.57575341823,924329.0505859356,423090.5378652332,37693.35802648927,137654.50952771035,293991.4974355453,46517.799440063434,0.0,210150.15826782247,229065.12727929585,545735.1030507798,
425,297.24014918009436,5.375934722222223,4216175.282066403,7614471.225671858,6750850.425382816,2238196.449011717,3351259.4914414133,894408.045761721,1732492.7917382831,2588650.384214832,4065712.5025664163,4211132.049945318,1625630.5143339876,2761869.9896249985,
5493,704.5612742106118,8.446347222222222,0.0,0.0,1599177.5513437544,450948.4147109377,0.0,16681.900853514126,0.0,0.0,31947.14818750412,0.0,71132.2421728456,9839054.886382738,
903,638.8323586203835,1.1923636363636363,1130989.7707812488,291157.1266367193,579111.6254062506,1602703.2191289046,452372.90583788994,145258.92180346695,118777.26335986318,222115.60338378896,0.0,2272562.992357424,574882.9998691408,1922423.8085898391,
904,572.8218258944423,1.6162712121212124,1271365.5967324222,24855.274941406242,1060603.1932109366,1574881.3937187502,163332.30934643565,350239.0148300786,796817.8623085935,1633842.641046873,0.0,1205989.4395351592,592992.4888691413,1497037.2607226563,
5367,226.9725513458252,3.7064625,7531.547757568402,339307.9186621094,0.0,1937.5936157226688,0.0,703729.7477421883,0.0,2932.9591166993623,26461.668980956958,4566.454767334011,8329.760192138652,0.0,
9120,564.6403503417969,1.5388291666666667,0.0,1503568.3207500014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483482.03382031404,251487.8974414068,327217.4910703127,
905,455.3465563456217,5.7801638888888895,1868177.931093753,436130.0044062483,7794564.265800786,1277540.7556855457,1686335.8226621062,2703611.0893701245,1533977.5948300736,1027605.4554667951,1135519.0461923766,7581061.86753124,131452.89413867262,3492093.0762050683,
907,398.7864241166548,1.3135166666666669,1193453.91523535,191887.26599804685,825807.0821269528,790286.7299980446,278370.2499853517,157358.39539355453,352571.9100195308,1762463.3732382772,0.0,1509790.7892382818,558342.8301562493,2001494.3500078127,
7157,815.4657470703125,2.221543333333333,0.0,0.0,32610.729787597724,123415.84286914051,4799.230554199214,15240.042502441365,16881.331417480716,0.0,0.0,0.0,0.0,0.0,
426,279.13617220791906,0.6745424242424243,1351451.452365236,9023058.673062498,3298756.147999998,6104772.35110938,872747.5032597659,368107.59586669906,403592.3962407225,1138898.9964531248,0.0,5406468.667164063,6341209.7984687565,6025440.32875781,
5494,482.36742655436205,5.0739486111111125,1232431.660556642,1392577.433517574,3918474.9679726637,641556.0130517577,1039722.5417138608,211479.9645810547,831482.2920947245,800954.9322187473,617139.5443701176,1436075.6832070374,1178934.3667783234,1085447.5153486377,
6691,256.2998072306316,4.326726388888889,2049996.8040605416,1682068.3699335945,1833786.615843753,2059504.2128437469,2334896.486046869,1640722.1332539031,1843948.2472617237,2287867.0686523467,2218060.722518308,1971801.5460898443,1845710.1323593662,2065944.7550546825,
427,496.77438839999115,0.9477924242424244,2712089.539709962,198000.53432959,287585.4266777343,730402.1927197275,823285.6669570308,156039.35694458015,862551.5672890623,414597.8903125,0.0,3211102.339082031,3632104.554816403,3529940.6680468735,
908,459.2815302068537,1.6189136363636365,1172900.3290273435,722243.0475253917,1638017.3782148424,3170638.405117188,954043.6333710935,532230.9729282229,1492706.9365488281,1638708.9433984356,0.0,2469066.760554692,1308741.6233300795,3036501.277578125,
8966,788.6124598185222,8.435141666666668,435522.50947656174,1761131.903640711,2262949.1373125343,7338616.446248978,504674.99126563757,421208.21081251226,1798791.6367500252,341700.2447890638,9115167.750125436,328467.06809766643,752239.0134726255,7950757.231156155,
428,362.1878107244318,0.8292727272727273,2910662.0151328123,1478192.7530625004,1638606.8952812515,993025.5031894543,1732355.5280185558,451006.7489570314,1425644.5465917976,4500686.747867187,0.0,9965298.82747656,12475469.017398424,10606249.124062505,
429,326.3781814575196,5.085654166666667,4475948.578753906,4343617.467322259,4019542.999152342,4033865.2737773526,4863694.591054689,3067879.875562502,4293412.117812488,4157176.5048086015,4173239.843702145,4676524.3797773635,4042804.780343752,3837563.706414075,
3126,499.2821604410808,4.792835185185185,403192.87393750064,4578031.745703108,10296.526228027484,238364.78848046905,276908.04649999604,0.0,0.0,269784.8973417967,0.0,1959964.834527329,664863.7463593818,479996.21060156025,
7895,303.1647657914595,0.6717090909090908,491878.37043603533,627714.9654394535,1484252.6342890628,870051.4048710938,242249.7214326171,57649.327525024404,217960.19990039046,101650.34509765623,0.0,906807.6854843745,468516.88053906366,1115069.782943359,
4910,539.2980143229166,6.4589583333333325,682507.5591972652,566116.6768261718,621410.1327646441,705935.1090898472,624988.3192617192,614022.3166523451,600653.2167578129,697639.2329589828,632804.5245644553,578872.3721455093,571734.3063056631,566811.6549570308,
431,286.17623485218394,0.4938984848484849,2621415.5613193368,2609054.6415546867,20649373.97617577,10228757.002789063,934060.5470507819,1923123.614197267,4409588.5131269535,3293918.753976562,0.0,6043125.046758788,7766940.689023432,7437781.63164844,
4312,332.31595675150555,4.257020833333332,247190.45499023746,652543.8340703214,219830.6848212887,122343.61918261627,240028.6607578129,64561.52707934558,127796.26723583939,561598.6210585955,10917.232630859291,458933.1989130864,290245.3656718774,326634.8255576161,
909,394.2353695956144,1.3910136363636365,1646692.0306640612,1751547.1124648447,504339.66188671923,980092.324570313,435005.77969335904,426723.04204370116,1042340.2984580076,2180678.5714960946,0.0,1399823.2889921905,1797053.309450194,3668641.9524140656,
432,499.31427637736,4.8715013888888885,4662488.353210939,4342020.389214842,5274555.845335945,3927175.538753905,5093495.266484358,1870119.75463281,4550242.375484357,4399368.7064687535,4799409.307451178,5363161.381968749,4291372.434328127,3928601.728406236,
1979,948.5400251908736,2.2465439393939395,431576.9620624991,22059.57507617193,356508.877351562,146374.79650585869,22949.656269287145,51095.63926928727,96518.5437753898,15890.599843017702,0.0,69319.08187744161,85863.66313964798,173849.2302812493,
433,320.18167252974075,0.8167242424242425,2503772.944621093,1590113.5686406256,2417113.0021347646,1848706.3016132824,1558588.073708985,535485.0421445309,2450568.0081757815,2739767.3125957013,0.0,6790954.725546872,7376460.246624992,7392969.791492187,
8967,366.6980993097479,0.5314227272727273,637805.4323974611,1796632.1728203134,4796550.69378125,4796751.792999997,407621.07776953076,672038.8627402346,1166555.145195313,891413.6760605468,0.0,2590663.952179688,2998592.4919765624,2803484.430999996,
1981,422.38385645548493,5.676680555555556,1007190.5276347664,1893815.5783281291,2108642.6281015617,992360.1984531244,1078799.1227226572,861459.2918164069,1089652.6525664069,847527.585580081,692002.0017929701,1174185.4840644535,1520961.4676191432,1098675.367164062,
7896,392.21846424449575,1.2940636363636362,570147.33939502,442991.517736816,302133.65784277336,592453.436277832,254367.0493330077,186287.33022119134,467630.5565249024,2030529.4817324232,0.0,2531670.44994922,860409.514676758,3217217.4291171837,
2745,478.92994689941406,1.6999772727272726,244195.1791542966,75199.57498925788,766039.6054531257,227399.71147753941,121450.76069628893,22660.0312562256,370953.98209179717,590197.4892988275,0.0,150042.72324218738,198400.97575585966,879763.1398505856,
1983,406.2556579589844,1.1360016666666666,401222.5285478513,0.0,498143.96327734366,788767.7653066411,40693.46045336912,225035.4151657716,241815.5811826177,358112.4332050777,0.0,1014036.342441407,251218.63661621124,1257225.8625273472,
7897,283.1898595636541,3.1245621212121217,12515.514609375017,60693.90126660148,49603.856653320734,66534.34466015628,34124.99516918912,17655.407568603696,0.0,2045185.7445097682,47502.345848877165,228635.6385664071,72901.3658704834,509578.7020761714,
6695,304.28465779622394,3.583502777777777,981398.1143085934,4880122.904312505,2812747.3810937577,1254711.4655468743,1300967.2437695316,114882.33816406249,1208494.5915078162,1836085.5888046888,42716.363328369196,1900475.605414068,1652687.4580468757,2210692.9457578026,
436,875.5027937455611,2.6928848484848484,2497045.7386581968,206048.36635009747,1216442.433046876,1341628.9298359335,711789.6249765633,89304.54546875037,634840.985778321,151884.7385268556,0.0,448037.61461816466,449962.10346386704,832476.2950878937,
912,442.75895012749567,1.368774074074074,1031982.8481699228,84159.42174707004,0.0,18890.40041992187,5138340.601916009,392048.407478516,173452.05731591786,0.0,0.0,2436804.341472661,906534.9912734384,2839542.223875001,
913,573.3036166104404,4.675481818181818,1333544.7082363276,2786978.405835925,2976510.167115236,4205937.449049796,3513629.875951172,1042743.9967373045,10368858.255386714,3274801.4237597664,0.0,4582578.16592968,3221839.772152346,3163389.8451015768,
7898,349.19857025146484,2.6888571428571435,36960.14440185543,5948.132482421891,0.0,0.0,12659.348389282255,0.0,0.0,1697723.787265626,0.0,170981.8276494144,181365.13644043,937992.9738007843,
438,304.28463109334314,3.669731944444445,2938382.7351699183,5863412.9571328275,5427306.885234371,3124287.5845312583,3970359.642796889,463761.5747270506,3377140.025218741,5813108.074687521,122249.96854834,5639173.239257808,4458284.326617184,5700161.500812513,
914,472.3493309020996,1.2286402777777778,1355130.0812734377,1168826.428262696,384972.00561035273,600693.2536601558,278108.03883105447,330018.3890229495,548434.5565371084,2571464.117992184,1197.6144512939732,3095207.0605937457,1191678.5492089845,4015566.2864062493,
439,564.2613109241832,4.908966666666667,3058533.709707035,8169173.974468739,1190513.6309843624,3082681.3771171807,2254696.7920273487,132269.96182202164,2223042.300931644,3505397.193912107,0.0,7330916.666968742,5376090.96930082,5133004.335226581,
5500,399.19587135314936,1.9793875,0.0,0.0,3679030.1937460974,0.0,24436.278186157084,0.0,0.0,0.0,12656.727368408137,0.0,0.0,7647.481851074252,
440,384.705527565696,1.7213333333333332,2714330.924638669,1497194.6621796868,702078.7325351558,1910598.8060039047,744638.3909843743,343025.9967216795,801495.2600449207,1985831.336097657,0.0,1148384.5285625,1309190.2270859359,4060586.0268203137,
915,700.5576019287109,6.644670833333333,1342026.4673574192,5008626.708324217,1364960.9121738302,783801.5375351554,755900.8432558579,560608.3663574214,819742.4350859361,1014398.8413496142,644960.2407597657,1914910.506638668,1311320.2889140656,1179102.9362841884,
441,282.678881558505,1.0560424242424242,2329389.763789058,182686.7211665045,333863.3270039052,2027439.2474609315,703277.499726561,249793.54578930637,1273057.8102148392,217280.41160498024,0.0,4857589.104238281,4802170.904480472,4622733.086400377,
7899,466.32710138956713,5.270797222222223,192602.68273828065,671402.1308750007,514848.792083985,198884.64668261548,221812.98918066343,55373.237211426036,132354.23202441435,1992574.189167963,53570.88252295008,777858.6002031267,472948.7606093753,510616.479171874,
442,645.7531405362216,1.791351515151515,2277286.3993105493,96461.98408984377,971808.864712892,1791055.440841801,268057.7673261714,445303.13451757893,418166.4128652335,1168496.91993457,0.0,451225.7100253911,580950.7632011715,2285603.973031248,
443,297.1865442449396,1.4304075757575758,2443055.611988278,500808.8548027342,3549216.869601565,4428396.357882817,580306.0274453126,1515306.6577265654,2330812.3148613283,1919919.1175117185,0.0,2773897.5933242217,1254978.6036679659,3606883.3739492265,
5501,295.19026311238605,4.049438888888889,514385.4328129871,1309853.2175127044,3812805.1625976465,575931.3993501004,566186.6153808585,79697.47618823273,428199.97628710774,862816.3916015619,71379.28202197302,784624.8736152344,963660.2624121059,1066607.6462636741,
916,366.69986724853516,1.7073136363636363,1204407.7154902343,14329.564723144751,423646.4028037113,559823.0161416028,389238.7683891597,118551.83686035176,739097.0451542975,536807.8945283197,0.0,301416.97632299806,332790.98408984416,1160166.5663886708,
3132,871.6998002794054,7.498542592592591,0.0,7013955.117539068,0.0,321333.0670312501,406425.9062148416,170610.81020507967,1759469.311718754,458168.94406933547,0.0,1915118.6516113244,1444494.924592769,1070066.4380273446,
917,804.4893697102866,4.901227777777779,2391311.216808596,2598559.591191401,2444872.63389452,2230027.334830081,2283394.374800784,1208378.271191893,2311324.2915039086,2437548.604484374,2252947.196666016,2669276.0387656367,2349005.5632773503,2449139.50925782,
8972,342.5239933558873,0.6801380952380952,153698.47319677725,7027239.274320311,0.0,0.0,50579.127725097635,0.0,3797.2099848632756,0.0,0.0,2080066.8186640616,2447852.426999997,2051543.4631113312,
445,327.25116729736334,4.984043055555556,3469599.1356230318,9136142.257933596,13082095.134835964,1780972.479446285,2957711.112123046,457860.1060585941,1777729.1791953098,1978068.1042480508,2723066.713908214,4404957.12346873,4157253.25336131,3445207.6329433518,
1988,546.4012807210287,5.195616666666667,929332.9673496078,1035994.37819629,1046251.8012753872,757590.2502695301,992480.848103515,589173.9651816397,879932.762158202,904503.0172246093,823578.8832324231,933765.6178701168,816624.7663183577,848185.7312421851,
3133,214.09120623270667,0.3118444444444445,6686151.652203126,11399368.826687505,19858606.765917964,11200672.748718752,4660114.207945311,6241419.697500002,10453820.378843747,4231277.833406252,1735199.2879921878,13833334.8125,10728399.65025,11484477.281242184,
7900,439.35710652669263,3.947919444444445,0.0,0.0,44695.29914160152,0.0,0.0,1599.756258544945,0.0,3396274.0673642517,0.0,633957.7808183576,650525.141302734,695527.9714980461,
446,526.395263671875,5.0685069444444455,2684909.7783710985,4016424.713851554,8875716.442810556,1361183.7727028748,2079333.2180751825,157285.26914160213,1102957.3279677695,827728.3374355431,1210971.6885195312,3298931.9765722835,2946030.2591982437,2473690.9223046945,
918,499.2761662801106,1.1086027777777778,1060753.337060549,1571038.6911406247,0.0,0.0,0.0,0.0,0.0,92071.82308789056,0.0,3462856.2137734317,2222785.7274374985,2694370.541656258,
919,656.5314407348633,6.663526388888887,1367153.881277344,5404940.118447257,1537274.0818007812,879276.7114023422,857495.2355654314,660278.1796601547,805298.7570419895,996179.8392519527,727742.3076699212,2102469.015492175,1590580.1714023391,1129888.8078056634,
6699,430.3023085160689,0.7568651515151515,434979.31171289046,606120.0475332036,769780.577908203,819555.9733125002,282602.7237929685,77296.82477832031,655869.9219335943,333071.87383300805,0.0,778042.7834765627,1114386.4657421876,1101854.383406249,
8973,366.20226634632456,0.8510257575757575,830991.5190195306,1328313.6408046877,141477.98728320288,91508.47075537087,231514.728486328,66124.1343129883,100245.46009423833,536801.8835117186,0.0,2740002.988859375,2730803.8957343767,2576287.409671876,
920,303.2319196065267,5.570268055555554,1265866.5127578084,2115877.970069331,4011127.9590703375,1999334.5180996102,9345961.642318364,2367621.2286611395,9966947.655675793,2380059.503884757,6625.63032055688,4702104.421730457,3568394.014494133,2794193.084558586,
447,600.3065379749645,1.3242393939393935,2932139.5888945293,95414.13930175792,128687.18237060586,1500284.774203124,888854.0195703129,123582.14756982413,550977.9422626953,360922.53203710896,0.0,1812078.3191445302,631979.1618271475,2055053.2248164061,
2752,628.477318657769,7.012798148148147,260053.11175976414,1572617.535425783,666857.6626699225,759838.5070898448,140510.71749707204,0.0,569991.3707382838,0.0,0.0,961054.8753593687,443689.0137441374,320948.0460947235,
921,233.14996401468915,0.6902708333333333,1616677.675929689,12344338.350367187,10396946.317970704,8424760.982810551,980744.1908359384,377357.6406035154,718745.9568371583,2576758.824542969,45409.18584033205,6631337.820378912,7755490.37938868,7629674.026023435,
922,295.19026056925463,3.8845694444444447,1316955.8598281236,4164565.8208867004,11922903.74389452,1066809.1973828126,1602951.256927733,98563.63860668956,1340072.5549414027,2673714.7165644625,120333.92327343726,3261731.0283154235,3171447.744886724,3918730.896162103,
923,703.3412087180398,0.9005636363636363,1159736.7021445313,408612.8689472649,1318848.7599960943,731705.0424492183,902162.5431494142,254953.72055737328,1530991.8922734356,1974219.9706953128,0.0,3190447.0482617207,3574945.542796872,4122917.353953117,
448,378.75296436656606,1.335516666666667,2498186.1921210946,475470.1259667976,319628.6315742192,2027079.889382814,660480.0913291025,250670.3312443845,609210.2969804695,1747181.5831308612,0.0,2658067.61034765,1024360.3686987305,3044150.0163671863,
7901,331.1974334716797,0.7950530303030304,2034789.3879902347,6733709.015617195,2551200.9001894537,1571145.7408710937,867389.9309306649,319759.0534541012,926651.6649213865,2505350.96573828,0.0,6338196.9475312475,7090612.054906253,6932563.323679687,
924,848.5155512491863,4.895170833333333,2198378.838589844,2380427.1378867105,2356490.5861464767,2230432.5528632845,2238582.8055898477,1159203.040071285,2277237.073714848,2323735.0462597683,2254421.300404293,2532191.5811132863,2144773.5927812536,2210721.527738284,
449,434.2561714865944,0.9223696969696971,2162339.513789064,761892.2168964852,747722.395328124,910639.4353730469,833017.9068027344,281376.2859824221,934848.3677226562,1806344.8958515618,0.0,3445203.356820312,3958223.247140629,3802533.340242195,
925,529.3345198197799,1.2326212121212123,1053660.2248730462,1277271.1127519512,856924.6864687501,800328.7779042983,518599.4028085945,205332.71743139642,712338.7902343748,1917000.6068554672,0.0,3277005.7388046817,1043396.2186718759,3875457.80339063,
450,484.2471396706321,0.8193984848484849,2124585.481640625,2110070.9962695325,88595.17552832047,140932.52318749987,490528.5240234378,168305.79235742177,170502.89811816422,1228023.2114726556,0.0,5853224.861679685,6874905.657601554,6947014.715750004,
926,476.1854067715731,1.341760606060606,1093266.1115605466,21662.293708984354,597669.9108359377,327039.3821372076,125596.55100390624,171180.9962336425,208698.47948535177,1837006.3291171887,0.0,1506030.7436660142,502551.15124414075,1739315.9925468757,
1992,573.4072710673014,5.208605555555555,685251.4263457038,1646838.8823281263,2797810.899242185,296306.54117089737,442429.2290039068,67970.61193335004,235221.471591798,347535.86677636625,390945.5766181642,741803.7072871119,737484.4195449223,585207.4616464827,
451,432.23809814453125,3.619804545454545,2752563.289838869,899302.803812498,87435.71582226553,2157944.1852031187,3097434.773515612,950485.9100195323,4117300.8971914165,1604222.1610488198,0.0,1916514.8514941402,2044569.7681650373,4037024.039531268,
452,273.18635177612305,1.0161222222222224,2135354.43222266,1095458.9930195315,656360.6481035157,1000034.5345781245,648006.7802470712,337966.9870368657,1035262.8612597664,1284759.2253847674,5646.9703185424805,4330182.976175781,5098420.9596562525,5227071.03845704,
453,378.2384033203125,1.7654166666666666,4944618.617925782,1026490.9235634756,511360.9852050778,2515040.49826367,2098475.1820859388,701994.3090937501,2169541.0180253903,2772960.9124042965,911312.3880878908,704867.5342167979,872911.6279296872,2552386.645033204,
454,423.22429448908025,0.9709015151515152,3011367.569425779,1520198.202799805,2082460.2345507815,1563945.6817460929,2033285.1032402357,977620.8652070314,2862648.9189326195,3274435.992925785,0.0,7682243.340898442,9238331.681414057,9164052.27005468,
927,393.2122484842936,1.2003361111111113,1777388.9091347654,5084672.180843753,2408654.1196796857,1711971.54730664,831921.588938477,447249.7736889648,1393269.7106767562,2031282.5723828103,67145.71464135742,7025951.242515627,2982811.8863027333,8346606.231609377,
455,562.3249151056463,1.6487833333333335,2386196.346677736,50953.99253417968,900738.4980097655,2493249.916453131,375079.5128281257,145883.27800634768,1831464.3079628898,1138779.9669531255,0.0,1152742.4852890624,536053.9664873049,1405655.7137382813,
456,441.32958221435547,5.258631944444444,4135787.292433594,9732787.324476564,15899051.587617164,2266833.7410664028,2533862.852624999,570611.0860048821,1660259.8824101584,1774619.0432890626,2450523.511423828,4179619.915636721,3237451.7129101567,3556151.001832025,
457,518.3692296346029,6.453480555555554,3018253.0412578094,3700743.1579335975,2766926.4546327945,2412808.2067265855,3126271.443421875,2696246.1902968744,2620656.8668476557,3005640.953273432,2679893.220664075,3839153.7894521463,2715156.763746079,3383782.4219511673,
1993,486.2855807217685,3.839728787878788,506770.7728476572,270541.62014160265,70826.3920205075,594622.1394199192,986379.7846230472,251731.40504248074,1143673.0168828124,432213.8151582029,0.0,916074.5579589836,740804.2569697265,786622.5729101569,
4322,619.4396184285483,5.618156944444443,347654.8292333988,638855.913410153,1304783.4674121088,260258.43650585934,410460.0395068354,180511.39061718734,217418.79125244086,201026.14726757852,345103.0186308589,261566.46635547144,348732.46517871023,389842.45004980685,
6702,413.2203222910563,3.5884902777777774,123857.9429208986,42442.23063085938,239211.98535498107,1275400.0322812535,51846.98072607444,50604.65683166483,117445.56094824207,523525.6428300789,37555.78005517585,190409.21583105516,246564.40138720736,358541.2631660145,
7903,486.31046919389206,5.5764378787878774,82840.52093896523,4934087.684900425,0.0,11527.142818359936,61563.74214697193,10926.064949707395,125629.34252050887,327885.5727382812,4023.732090820538,2865601.6582988314,1550616.75325976,1128183.285742187,
459,558.6182195490056,1.6863075757575756,2734672.544960938,1881691.2148183568,1893131.320591796,6201918.580146477,2440928.18815625,418421.5742666016,3010318.968533204,866003.5297265613,0.0,1712485.6455253891,1607512.869402344,5222144.271925784,
3137,379.1958895596591,0.7899303030303031,120608.05873193365,2760557.242730472,233955.0059101563,81608.87687744151,58747.02943798831,14396.44428503414,46945.813056152314,255837.9985029296,0.0,1548300.7250156237,1826272.4220527352,1357008.2782968746,
929,212.13464546203613,0.7693388888888889,1548274.456804687,4530243.856025392,5477999.700476568,3024262.9426914062,671378.9025415038,231027.8592482911,775041.1853496092,2175800.0249042977,40139.66969970702,5334988.59922461,6013522.888039061,5555880.569484372,
8978,402.2094352028587,1.062692424242424,473423.8078652323,681006.8530351608,4972.549483154295,25064.139933105278,47875.58250170882,68544.74624902317,27570.6356953122,469276.7590195303,0.0,1450444.5326093773,1813515.5660117185,1538905.9045781188,
1995,514.3581820401279,3.6575484848484847,443435.4999453125,4719334.814906272,3028762.384652339,192017.30660327218,424882.0770156288,0.0,208036.3310791011,207576.68232910172,283306.8256962885,2866960.0816308567,2858487.061632813,3677494.9597167964,
9134,529.2574666341146,1.3016,287088.23815234296,796372.315871097,23468.3025302734,0.0,56193.212271484284,8954.47092285154,0.0,203855.3708124995,0.0,996314.0906406273,331718.3354648437,1037269.6123124992,
930,634.3067687988281,1.4254650000000002,1159173.262656249,3470666.535445312,5269.510743652348,22243.14673925793,571195.4593417972,103283.2092512209,0.0,491043.10645117174,0.0,4088413.4545976617,1658777.4751093716,4673362.0040312605,
460,337.20206798206675,0.8088545454545454,2253474.189882812,1282148.6827841795,1299601.1751162077,902680.482138184,275709.15488354466,616597.9650273443,932096.5324980472,69974.09947265626,0.0,5005784.859898437,5800267.913972663,6102247.549578127,
6566,808.5839729309082,8.429395833333333,61349.63259374393,944317.0839590052,0.0,6245682.836761427,0.0,137244.1568906288,1640619.4838359416,0.0,154285.89926073357,108576.08343750412,0.0,750249.7186815906,
461,409.1751518249512,3.8028638888888886,2163140.2788398443,504964.4163085935,99357.30755663996,1702206.1312167966,1806263.975863281,566590.6755703131,2172598.1441523437,2472659.866781237,30603.882294189432,1518772.7087070316,1322888.6888730463,3120332.368078102,
4922,437.9431707208807,1.8905848484848489,11594254.697789066,289283.41367675754,9343717.646273416,7519352.163945319,1955953.427632813,6420933.463515625,15214490.568250004,5211139.420718752,0.0,2324548.437574217,2486490.908546877,8252490.304253908,
462,359.264985518022,0.7327333333333335,2429009.434248045,4842307.442080071,9409703.65146484,5230620.038013675,1921003.479550781,690398.5269980474,1621053.2149999992,3243418.578031248,0.0,5820989.835484377,6388653.173109374,7368697.57432618,
4325,496.26700134277337,4.099055,426103.3340488283,640940.6956835948,52075.68890429786,330339.9668896479,131051.6728876952,0.0,82827.0292243652,68286.7625209962,0.0,407464.5835761699,299085.90891504154,300325.8499414053,
931,432.7267120361328,1.7317133333333334,1145798.3444765625,0.0,1130503.11575781,2078869.1530273424,462345.7188730468,152572.83115747062,417662.1302304678,203289.89852417013,0.0,229607.61539257827,214621.26276367158,862077.789513672,
932,469.3611946105957,6.566654166666668,1482598.3934609322,3951203.8803085936,1231248.8629648546,745883.7449980456,567995.5875917977,384713.7196240226,705840.9879336004,936062.9276435587,405686.9229316404,1471647.0936992231,1285638.1394648459,1204232.587904296,
6704,339.25262104381216,3.5766742424242417,215609.163079102,99464.17506542966,401701.2849672854,1459010.7140703162,123635.0162397461,25713.304926025303,137911.80802294926,560489.2981669923,0.0,286568.5784125979,316513.22279882827,370966.4579233388,
463,247.1288819746537,0.7149333333333333,2526211.7481328137,13979306.591566393,17135775.75433986,11391850.86930079,1700279.5251411141,673991.9866325685,1525491.8692910143,3541871.107593749,0.0,8333412.550796878,10373193.605218757,9949825.4305,
464,645.4643809000652,6.444319444444445,2706769.404544916,3141731.3036757773,1348413.33780273,860390.5751914148,464383.0727910131,275125.2340976561,818725.2050214853,1215919.5665253932,305685.9488183586,1273239.917246095,1011156.1038593705,1184178.413847658,
