id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
711_mapp_batch_00010_sirius_1602	C24H45NO6	[M + H]+	Fatty acids	0.8427627086639404	Glycerolipids	0.45726656913757324	Monoacylglycerols	0.4811340570449829	Carboxylic acid amides	0.809454619884491	Carboxylic acid amides	0.809454619884491	Carboxylic acid derivatives	0.9589961767196655	Carboxylic acids and derivatives	0.9575520753860474	Organic acids and derivatives	0.9611755013465881	Organic compounds; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Dialkyl ethers; Carbonyl compounds; Amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
61_mapp_batch_00010_sirius_762	C33H63N5O4	[M + H]+	Fatty acids	0.2083546221256256	Fatty amides	0.12582048773765564	Linear peptides	0.49426499009132385	N-acyl-alpha amino acids and derivatives	0.6201768517494202	Amino acids and derivatives	0.7773758172988892	Amino acids, peptides, and analogues	0.8280909657478333	Carboxylic acids and derivatives	0.9876506924629211	Organic acids and derivatives	0.9914330244064331	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1906_mapp_batch_00010_sirius_303	C21H42NO7P	[M + H]+	Fatty acids	0.9970576763153076	Glycerophospholipids	0.995634138584137	Glycerophosphoethanolamines	0.9779664278030396	Amino acids and derivatives	0.9513599872589111	Amino acids and derivatives	0.9513599872589111	Amino acids, peptides, and analogues	0.9526385068893433	Carboxylic acids and derivatives	0.9994914531707764	Organic acids and derivatives	0.9999916553497314	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphoethanolamines; Lysophosphatidylethanolamines; Secondary alcohols; 1-acyl-sn-glycero-3-phosphoethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
745_mapp_batch_00010_sirius_4433	C16H28O2	[M + H]+	Fatty acids	0.9171441197395325	Fatty Acids and Conjugates	0.8392728567123413	Unsaturated fatty acids	0.8968642354011536	Long-chain fatty acids	0.8836171627044678	Long-chain fatty acids	0.8836171627044678	Fatty acids and conjugates	0.7660073041915894	Fatty Acyls	0.8460251092910767	Lipids and lipid-like molecules	0.8032373189926147	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
362_mapp_batch_00010_sirius_1404	C33H60N12O11	[M + H]+	Amino acids and Peptides	0.9977648258209229	Small peptides	0.7754557132720947	Tripeptides	0.6046501398086548	Oligopeptides	0.853385865688324	Peptides	0.9999663829803467	Amino acids, peptides, and analogues	0.999996542930603	Carboxylic acids and derivatives	0.9999946355819702	Organic acids and derivatives	0.9999978542327881	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Alanine and derivatives; Serine and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
101_mapp_batch_00010_sirius_770	C41H78NO8P	[M + H]+	Fatty acids	0.9934460520744324	Glycerophospholipids	0.9998558759689331	Glycerophosphoethanolamines	0.9583399295806885	Phosphatidylethanolamines	0.9254859089851379	Phosphatidylethanolamines	0.9254859089851379	Glycerophosphoethanolamines	0.9774647951126099	Glycerophospholipids	0.9998365640640259	Lipids and lipid-like molecules	0.999049961566925	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphoethanolamines; Phosphatidylethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
200_mapp_batch_00010_sirius_3168	C17H30N4O7	[M + H]+	Amino acids and Peptides	0.9991369843482971	Small peptides	0.9998959302902222	Tripeptides	0.9942229390144348	Oligopeptides	0.9418535232543945	Peptides	0.9969518184661865	Amino acids, peptides, and analogues	0.9999929666519165	Carboxylic acids and derivatives	0.9999867677688599	Organic acids and derivatives	0.9999799728393555	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
1315_mapp_batch_00010_sirius_6874	C9H7NO4P2S	[M + K]+	Shikimates and Phenylpropanoids	0.7623633742332458	Coumarins	0.2780803442001343	Simple coumarins	0.12163808196783066	Aryl thiophosphates	0.9725315570831299	Aryl thiophosphates	0.9725315570831299	Thiophosphoric acid esters	0.9433935284614563	Organic thiophosphoric acids and derivatives	0.9239388704299927	Organic acids and derivatives	0.37181556224823	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Organic thiophosphoric acids and derivatives; Thiophosphoric acid esters; Benzene and substituted derivatives; Benzenoids; Thiophosphate triesters; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Aryl thiophosphates; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
1050_mapp_batch_00010_sirius_1214	C19H36O2	[M + H]+	Fatty acids	0.9969822764396667	Fatty esters	0.9665570855140686	Wax monoesters	0.9187710881233215	Fatty acid methyl esters	0.9111612439155579	Fatty acid methyl esters	0.9111612439155579	Fatty acid esters	0.9982717037200928	Fatty Acyls	0.999607264995575	Lipids and lipid-like molecules	0.9994083642959595	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Methyl esters; Fatty acid methyl esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
165_mapp_batch_00010_sirius_1375	C39H65NO10	[M + H]+	Terpenoids	0.6744210124015808	Pseudoalkaloids	0.5205080509185791	Steroidal alkaloids	0.5657633543014526	Diterpene glycosides	0.5684582591056824	Diterpene glycosides	0.5684582591056824	Terpene glycosides	0.5318850874900818	Prenol lipids	0.14648433029651642	Lipids and lipid-like molecules	0.6563822031021118	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Ketones; Alcohols and polyols; Piperidines; Ethers; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Cyclic alcohols and derivatives; Secondary alcohols; Diterpene glycosides; Carbonyl compounds; Terpene glycosides; Trialkylamines; Azasteroids and derivatives; Amines; Tertiary amines; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
305_mapp_batch_00010_sirius_1393	C20H36N4O7	[M + H]+	Amino acids and Peptides	0.9991938471794128	Small peptides	0.9984753727912903	Tripeptides	0.9653555750846863	Oligopeptides	0.9040717482566833	Peptides	0.9997581839561462	Amino acids, peptides, and analogues	0.9999995231628418	Carboxylic acids and derivatives	0.9999998807907104	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Aspartic acid and derivatives; Leucine and derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
1391_mapp_batch_00010_sirius_712	C16H29N3O6	[M + H]+	Amino acids and Peptides	0.9975104331970215	Small peptides	0.9999558925628662	Tripeptides	0.9817070364952087	Oligopeptides	0.9724063277244568	Peptides	0.9998657703399658	Amino acids, peptides, and analogues	0.9999996423721313	Carboxylic acids and derivatives	0.9999997615814209	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Glutamic acid and derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
29_mapp_batch_00010_sirius_1504	C27H40	[M + H]+	Terpenoids	0.999152421951294	Steroids	0.829292893409729	Cholestane steroids	0.36164265871047974	Steroids and steroid derivatives	0.9402698278427124					Steroids and steroid derivatives	0.9402698278427124	Lipids and lipid-like molecules	0.9987301230430603	Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Hydrocarbons; Olefins; Cyclic olefins; Polycyclic hydrocarbons; Unsaturated hydrocarbons; Unsaturated aliphatic hydrocarbons; Branched unsaturated hydrocarbons; Chemical entities
1116_mapp_batch_00010_sirius_666	C9H8O3	[M + H]+	Polyketides	0.607724666595459	Phenylpropanoids (C6-C3)	0.6552515625953674	Cinnamic acids and derivatives	0.42831507325172424	Aryl alkyl ketones	0.5613357424736023	Ketones	0.9315373301506042	Carbonyl compounds	0.9779656529426575	Organooxygen compounds	0.9999998807907104	Organic oxygen compounds	1.0	Organic compounds; Ketones; Phenols; Organooxygen compounds; Carbonyl compounds; Benzenoids; Aryl ketones; Aryl alkyl ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities
781_mapp_batch_00010_sirius_8023	C24H48NO7P	[M + H]+	Fatty acids	0.998765230178833	Glycerophospholipids	0.9994832277297974	Glycerophosphoethanolamines	0.9930222630500793	Amino acids and derivatives	0.9884259700775146	Amino acids and derivatives	0.9884259700775146	Amino acids, peptides, and analogues	0.9885737895965576	Carboxylic acids and derivatives	0.9998204112052917	Organic acids and derivatives	0.9999923706054688	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphoethanolamines; Lysophosphatidylethanolamines; Secondary alcohols; 1-acyl-sn-glycero-3-phosphoethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1699_mapp_batch_00010_sirius_1073	C26H43NO6S	[M + Na]+	Terpenoids	0.3207785189151764	Steroids	0.7658215761184692	Cholane steroids	0.6565520763397217	Bile acids, alcohols and derivatives	0.9045895338058472			Bile acids, alcohols and derivatives	0.9045895338058472	Steroids and steroid derivatives	0.1364690661430359	Lipids and lipid-like molecules	0.9227981567382812	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Sulfonyls; Dialkyl ethers; Carboxylic acid esters; Bile acids, alcohols and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Alkanesulfonic acids and derivatives; Dialkylthioethers; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
541_mapp_batch_00010_sirius_861	C34H37N5O4	[M + H]+	Alkaloids	0.4204120337963104	Pseudoalkaloids	0.6013434529304504	Phenylalanine-derived alkaloids	0.19231978058815002	Phenylalanine and derivatives	0.5039572715759277	Amino acids and derivatives	0.8126176595687866	Amino acids, peptides, and analogues	0.8116983771324158	Carboxylic acids and derivatives	0.8542197346687317	Organic acids and derivatives	0.9618475437164307	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Organic 1,3-dipolar compounds; Aralkylamines; Organic oxides; Hydrocarbon derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
127_mapp_batch_00010_sirius_3160	C15H27N3O6	[M + H]+	Amino acids and Peptides	0.9994205236434937	Small peptides	0.9999792575836182	Tripeptides	0.892109751701355	Peptides	0.9981739521026611	Peptides	0.9981739521026611	Amino acids, peptides, and analogues	0.9999992847442627	Carboxylic acids and derivatives	0.9999992847442627	Organic acids and derivatives	0.9999996423721313	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Acyl homoserines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Aspartic acid and derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1908_mapp_batch_00010_sirius_4254	C42H78NO7P	[M + K]+	Fatty acids	0.9999823570251465	Glycerophospholipids	0.9999455213546753	Glycerophosphoethanolamines	0.9979403614997864	Dimethylphosphatidylethanolamines	0.7138925194740295	Phosphatidylethanolamines	0.449179470539093	Glycerophosphoethanolamines	0.9476895928382874	Glycerophospholipids	0.9999330043792725	Lipids and lipid-like molecules	0.9998669624328613	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphoethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Trialkylamines; Amines; Tertiary amines; Dimethylphosphatidylethanolamines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1729_mapp_batch_00010_sirius_3039	C41H81N2O6P	[M + H]+	Fatty acids	0.9999169111251831	Sphingolipids	0.9999316930770874	Phosphosphingolipids	0.9843564629554749	Phosphosphingolipids	0.9999158382415771			Phosphosphingolipids	0.9999158382415771	Sphingolipids	0.9998146891593933	Lipids and lipid-like molecules	0.9955329895019531	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid amides; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; N-acyl amines; Phosphocholines; Phosphoethanolamines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Phosphosphingolipids; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
575_mapp_batch_00010_sirius_1585	C24H39N5O8	[M + H]+	Amino acids and Peptides	0.9585602283477783	Small peptides	0.7075290083885193	Tripeptides	0.6415443420410156	Oligopeptides	0.6905691623687744	Peptides	0.9331446886062622	Amino acids, peptides, and analogues	0.9903907775878906	Carboxylic acids and derivatives	0.998429000377655	Organic acids and derivatives	0.9996243715286255	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Hydroxamic acids; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tyrosine and derivatives; Phenylalanine and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Oligopeptides; Chemical entities
201_mapp_batch_00010_sirius_9316	C20H33N5O2	[M + Na]+	Alkaloids	0.9769766926765442	Pseudoalkaloids	0.16738229990005493	Purine alkaloids	0.264017254114151	Aminopyrimidines and derivatives	0.9022437930107117	Aminopyrimidines and derivatives	0.9022437930107117	Pyrimidines and pyrimidine derivatives	0.9503684639930725	Diazines	0.9566327333450317	Organoheterocyclic compounds	0.9997407793998718	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Piperidines; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Aminopyrimidines and derivatives; Diazines; Trialkylamines; Amines; Tertiary amines; Alkanolamines; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
102_mapp_batch_00010_sirius_1513	C23H38N2O4	[M + H]+	Fatty acids	0.8902396559715271	Fatty amides	0.9942235350608826	N-acyl amines	0.9980837106704712	N-acyl-L-glutamines	0.9233147501945496	Amino acids and derivatives	0.9979926347732544	Amino acids, peptides, and analogues	0.9982540011405945	Carboxylic acids and derivatives	0.9999974966049194	Organic acids and derivatives	0.9999998807907104	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Fatty Acyls; Organic oxides; N-acyl-L-alpha-amino acids; Hydrocarbon derivatives; N-acyl-L-glutamines; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1804_mapp_batch_00010_sirius_1755	C31H69N4O9	[M + H]+	Amino acids and Peptides	0.5285754203796387	Fatty amides	0.6151809692382812	N-acyl amines	0.381199449300766	Alpha amino acid esters	0.5914581418037415	Amino acids and derivatives	0.864540159702301	Amino acids, peptides, and analogues	0.8896707892417908	Carboxylic acids and derivatives	0.9884308576583862	Organic acids and derivatives	0.9988899827003479	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty acid esters; Fatty amides; Amino acids and derivatives; Alpha amino acid esters; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Dialkyl ethers; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
874_mapp_batch_00010_sirius_1623	C30H41N7O7	[M + H]+	Amino acids and Peptides	0.8853669166564941	Oligopeptides	0.7195768356323242	Cyclic peptides	0.7352572083473206	Peptides	0.5505794286727905	Peptides	0.5505794286727905	Amino acids, peptides, and analogues	0.9986724853515625	Carboxylic acids and derivatives	0.9994268417358398	Organic acids and derivatives	0.9997550845146179	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Lactams; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1626_mapp_batch_00010_sirius_1060	C22H42O6	[M + H]+	Fatty acids	0.9161332249641418	Fatty Acids and Conjugates	0.7276610136032104	Dicarboxylic acids	0.414712518453598	Long-chain fatty acids	0.7122247219085693	Long-chain fatty acids	0.7122247219085693	Fatty acids and conjugates	0.9930143356323242	Fatty Acyls	0.9965762495994568	Lipids and lipid-like molecules	0.9914121627807617	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Branched fatty acids; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1760_mapp_batch_00010_sirius_5425	C12H16N2O5	[M + H]+	Amino acids and Peptides	0.9999959468841553	Small peptides	0.9999940395355225	Dipeptides	0.9999990463256836	Dipeptides	0.9998888969421387	Peptides	0.999972939491272	Amino acids, peptides, and analogues	0.9999997615814209	Carboxylic acids and derivatives	0.9999905824661255	Organic acids and derivatives	0.9999988079071045	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenols; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Phenylpropanoic acids; Organic oxides; Hydrocarbon derivatives; Amino acids; Serine and derivatives; Tyrosine and derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Dipeptides; Chemical entities
